num	name	element	str3	utc	tc	journal
31021	(Hg,Re)Ba2Ca2Cu3O8	Hg0.9Re0.1Ba2Ca2Cu3O8+D	Hg,Re-1223	K	132.62	Phys.Rev.B,61,(2000)15454-15461
157134	SrRhGe3	Sr1Rh1Ge3	BaNiSn3	K	0.71	J.Alloys Compd, 694(2017)439
50157	(Nb,Mo)0.8Si0.2	Nb60Mo20Si20	AMOR	K	5.0	Trans.JIM, 21(1980)115
392	Nd(Ba,Nd)Cu3O7	Nd1.08Ba1.92Cu3OX	Y123	K	86.0	JJAP.LETT.,26(1987)L2076
1523	Tl2Ba2CuO6	Tl2Ba2Cu1O5.912	Tl2201	K	82.0	PHYS.REV.B,40(1989)11400
1171	YBa2(Cu,Ga)3O7	Y1Ba2Cu2.4Ga0.6O7	Y123	K	63.31	PHYS.REV.LETT.,60(1988)1446
154133	RbFe2As2	Rb1Fe2As2	ThCr2Si2	K	2.55	Phys.Rev.B, 86(2012)174516
104371		Nb1C0.28N0.78		K	17.9	PRENUM PRESS 1973
109523	DyMo6S8	Dy1.2Mo6S8	Chevrel	K	1.7	Solid State Commun., 17(1975)721
2977		Pb0.8Sr0.8Ba1.2Y0.7Ca0.3Cu3.2O8.3	Pb1213	K	75.0	PHYS.REV.B,44(1991)4553
102294	Ti0.42V0.58	Ti0.42V0.58		K	7.52	PHYS.REV.LETT.,17(1966)81
34672	(Hg,W)Sr2(Dy,Ce)2Cu2Oz	Hg0.75W0.25Sr2Dy1.5Ce0.5Cu2Oz	Hg1222	K	71.0	Physica C, 341-348(2000)429
32056	(La,Ca)2CuOz	La1.8Ca0.2Cu1O4	T	K	30.0	Phys.Rev.Lett.,76(1996)1348
8571	HgBa2Ca2Cu3O8	Hg1Ba2Ca2Cu3O8+Z	Hg1223	K	130.0	Physica C,309(1998)161-169
8207	(Y,Pr)2Ba4Cu7O15	Y1.6Pr0.4Ba4Cu7O15-Z	Y247	K	74.0	Physica.C,302(1998)10-22
5512	(Hg,Cr)Ba2Ca2Cu3O8	Hg0.8Cr0.2Ba2Ca2Cu3O8.1	Hg1223	K	110.0	Physica C.,243(1995)233-242
151100	Fe(Se,Te)0.82	Fe1Se0.41Te0.41		K	13.2	Phys.Rev.B, 78(2008)224503
12	(La,Sr)2CuO4	Sr0.15La1.85Cu1O4-Y	T	K	36.0	Jpn.J.Appl.Phys., 26(1987)L223
112313	Nb3(Sn,Ga)	Nb3Sn0.65Ga0.35	Cr3Si(A15)	K	16.5	Z.PHYS.,215(1968)323
7165	YBa2Cu3O7	Y1Ba2Cu3O6.93		K	91.4	J.Phys.Condens,Matter, 8(1996)527
150986	(La,Sr)2(Cu,Fe)O4	La1.85Sr0.15Cu0.995Fe0.005O4	T	K	30.82	Appl.Supercond., 1(1993)359
155078	(Ce,Nd)O0.3F0.7BiS2	Nd1Bi1S2F0.7O0.3	CeOBiS2	K	4.75	J.Phys.Soc.Jpn, 84(2015)044712
5420	YBa2Cu3OzFx	Y1Ba2Cu3F0.15O6.7		K	89.5	Phys.Rev.B, 50(1994)1290
109214	Nb0.8(Ga,Cr)0.2	Nb0.8Ga0.15Cr0.05	Cr3Si(A15)	K	9.7	Physica Stat.Solidi A,63(1981)693
10354	Tl(Ba,Sr)LaCuO5+d	Tl1Sr1La1Cu1O5.09	Tl1201	K	30.0	Phys.Rev.B,52(1995)4427
113207	Y(II)	Y1		K	1.8	JETP Lett., 20(1974)8
112288	Hf1-xTax	Ta1		K	4.21	Z.PHYS.,255(1972)308
40847	Nb3Au	Au1Nb3	Cr3Si(A15)	K	10.7	Solid State Commun., 30(1979)723
154912	(Sn,Pb)1-xInxTe	Sn0.736Pb0.184In0.08Te1		K	2.82	Phys.Solid State, 43(2001)1845
153147	(Gd,Pr)Ba2(Cu,Ni)3O7	Gd0.95Pr0.05Ba2Cu2.94Ni0.06O7-z	Y123	K	64.0	Solid State Commum., 151(2011)1117
40982	(La,Ce)2CuO4	La1.94Ce0.06Cu1O4	T'	K	0.0	Phys.Rev.B, 74(2006)174515
104408		Nb1V50Ti49		K	7.5	PRENUM PRESS 1973
6829	YBa2(Cu,Ni)4O8	Y1Ba2Cu3.97Ni0.03O8	Y124	K	70.4	Solid State Commun.,98(1996)971
150866	Nd(O,F)FeAs	Nd1Fe1As1F0.06O0.94	oxypnictide	K	47.5	Phys.Rev.B, 78(2008)064511
4136	YBa2Cu3O7	Y1Ba2Cu3OZ	Y123	K	80.0	JJAP LETT.,29(1990)L614
109317	(Eu,Sn)Mo6(S,Se)8	Eu0.75Sn0.25Mo6S7.2Se0.8	Chevrel	K	3.9	Phys.Rev.Lett., 53(1984)497
103511		V2.979Co0.021Si1		K	16.4	PRENUM PRESS 1973
101992	O1b1	Nb1O1	NaCl	K	1.39	PHYSICA,55(1971)60
111018	CeCu2(Si,Ge)2	Ce1Cu2Si1.96Ge0.04		K	0.37	J.Phys.Chem.Solids, 63(2002)1141
30602	YBa2(Cu,Zn)3Oz	Y1Ba2Cu2.9907Zn0.0093O6.95	Y123	K	88.0	Phys.Rev.B,61(2000)3604-3609
158720	Ce1-xPrxOBiS2	Ce0.9Pr0.1Bi1S2O1		K	1.4	Inorganic Chem.,57(2018)5364
1067	YBa2Cu3O7	Y1Ba2Cu3O6.72	Y123	K	60.8	PHYS.REV.B,36(1987)5719
109850	beta-NaV2O5	Na0.33V2O5	bronze	K	9.0	J.Phys.Chem.Solids, 63(2002)951
104383		Nb25Ti75		K	7.2	PRENUM PRESS 1973
4861	(La,Sr)2(Cu,Ni)O4	La1.9Sr0.1Cu0.99Ni0.01O4	T	K	13.1	Physica C, 227(1994)160-168
20256	YBa2Cu3O7	Y1Ba2Cu2.85Au0.15Oz	Y123	K	90.0	Zhurnal technicheskoy fiziki , 67(1997)31-34
102321	Ti0.96V0.04	Ti0.96V0.04		K	2.7	LT-9(1965) 482-486
102910	Th1Si2	Si2Th1		K	3.16	PRENUM PRESS 1973
113288	LaPd2Ge2	La1Pd2Ge2		K	1.12	Phys.Rev.B, 24(1981)6715
152206	UPt3	Pt3U1	Mg3Cd	K	0.49	Phys.Rev.B, 30(1984)2986
101456	In0.15Nb3Sn0.85	In0.15Nb3Sn0.85		K	18.26	Z.PHYS.,177(1964)10
151150	(La,Y)NiC2	La0.75Y0.25Ni1C2	CeNiC2	K	1.65	Solid State Commun., 149(2009)448
154014	SrPd2Ge2	Sr1Pd2Ge2	ThCr2Si2	K	3.0	J.Phys.Conf.Ser., 273(2011)012089
19243	(La,Ho)Ba2Cu3Oz	La0.5Ho0.5Ba2Cu3OZ	Y123	K	87.0	Phys.Rev.B,58(1998)15238
109985	Sc]5Ir4Si10	Sc5Ir4Si10	Sc5Co4Si10	K	8.3	Phys.Rev.B, 43(1991)7668
8009	HgBa2Ca2Cu3Oz	Hg0.75Ba2.07Ca2.07Cu3.11O8.136	Hg1223	K	132.9	Physica.C,298(1998)49-58
106114	(Y,Tb)Ni2B2C	Y0.8Tb0.2Ni2B2C1	LuNi2B2C	K	11.0	Physica.C,308(1998)243-250
151170	YBa2(Cu,Mn)3Oz	Y1Ba2Cu2.985Mn0.015Oz	Y123	K	90.3	J.Phys. Condens.Matter, 19(2007)256212
7551	(La,Sr)2(Cu,Ni)O4	La1.85Sr0.15Cu0.97Ni0.03Oz	T	K	21.9	J.Superconductivity , 10(1997)13
151890	LaO(Fe,Rh)As	La1Fe0.9Rh0.1As1O1	oxypnictide	K	14.0	Mat.Res.Bull., 45(2010)392
120069	(Lu,Sc)5Ir4Si	Lu4.5Sc0.5Ir4Si10	Sc5Co4Si10	K	6.03	Phys.Rev.B, 33(1986)5062
120271	Th(Ir,Ru)2	Th1Ir1.2Ru0.8		K	1.45	J.Less-Common Met., 83(1982)L47
156811	(Ba,K)Fe2As2	Ba0.765K0.235Fe2As2	ThCr2Si2	K	20.5	Phys.Rev.B, 89(2014)144514
7768	Pb2Sr2(Y,Ca)Cu3O8Fx	Pb2Sr2Y0.5Ca0.5Cu3F0.253O7.9858	Pb3212	K	68.0	Mod.Phys.Lett.B,11(1997)311-321
120143	(Th,Er)2C3	Th1.2Er0.8C3	Pu2C3	K	7.0	J.Less-Common Metals, 30(1973)217
12142	Sr2CuO2Clz	Sr2Cu1Cl1O2+z	T	K	20.0	Physica C, 420(2005)23
111510	(Mg,Al,Li)B2	Mg0.8Al0.1Li0.1B2	AlB2	K	31.0	Physica C, 399(2003)8
104098		Mo0.6Re0.395		K	10.6	PRENUM PRESS 1973
112669	MgC(Ni,Ru)3	Mg1C1Ni2.995Ru0.005		K	6.91	Phys.Rev.B, 70(2004)094511
40160	LuNiBxCy	Lu1Ni1B0.95C0.95		K	2.5	Physica C, 433(2005)9
104302		Sn0.174Ta0.826	Cr3Si(A15)	K	6.5	PRENUM PRESS 1973
4126	ErBa2Cu3O7	Er1Ba2Cu3O7	Y123	K	90.0	PHYS.REV.B,42(1990)8049
102953	Nb1Se2	Nb1Se2	2H-NbSe2	K	6.2	PRENUM PRESS 1973
112374	(Pd,Ni)Hx	Pd0.985Ni0.015H0.75		K	1.72	PHYS.STAT.SOL.A,11(1972)K123
3310	Tl2Ba2CuO6	Tl2Ba2Cu1O6+Z	Tl2201	K	49.0	J.PHYS.SOC.JAPAN,59(1990)3839
150040	PuCoGa5	Pu1Co1Ga5	HoCoGa5	K	17.8	Phys.Rev.B, 75(2007)184501
7280	(Pr,Ce)2(Cu,Co)O4	Pr1.85Ce0.15Cu0.995Co0.005O4+z	T'	K	14.1	Phys.Rev.B,54(1996)6680
34123	(Y,La)Ba2Cu3Oz	Y0.4La0.6Ba2Cu3O6.99	Y123	K	85.0	Phys.Rev.B, 68(2003)64502
33202	(La,Sr)2CuO4	La1.93Sr0.07Cu1O4+z	T	K	14.7	Phys.Rev.B, 65(2001)24523
102193	Rh0.12Zr0.88	Rh0.12Zr0.88		K	11.0	Z.PHYS.,175(1963)105
155465	CeFeAsO0.95F0.05	Ce1Fe1As1F0.05O0.95	oxypnictide	K	11.9	Phys.Rev.B, 83(2011)054501
155532	BaNi2(As1-x,Px)2	Ba1Ni2As1.902P0.098	ThCr2Si2	K	0.763	Phys.Rev.Lett., 109(2012)097002
112393	(Ti,V)1-xFex	Ti0.588V0.392Fe0.02		K	6.79	J.APPL.PHYS.,31(1960)23S
153995	CaGaSi	Ca1Ga1Si1	AlB2	K	4.2	J.Phys.Conf.Ser., 215(2010)012035
101842	Nb0.9Rh0.1	Nb0.9Rh0.1		K	2.8	PHYS.REV.,140(1965)A914
112159	Ru1-xPdx	Pd0.015Ru0.985		K	0.4	PHYSICA,55(1971)622
12346	SmBa2Cu3O7	Sm1Ba2Cu3O7-y	Y123	K	95.1	Phys.Rev.53,(1996)15245
33459	(La,Ca,Pr)(Ba,Sr)2Cu3O7	La0.8Ca0.1Pr0.1Ba1.5Sr0.5Cu3O6.856	Y123	K	56.0	Physica C, 364-365(2001)575
103860		C8K1		K	0.39	PRENUM PRESS 1973
7440	(Hg,S)Ba2CuOz	Hg0.5S0.5Ba2Cu1Oz	Hg1201	K	71.0	J.Solid State Chem.121(1996)66
1151	YBa2Cu3O7	Y1Ba2Cu3O7	Y123	K	93.15	JJAP LETT.,27(1988)L2339
111534	(La,Nd)Pt2B2C	La0.1Nd0.9Pt2.1B2.4C1.2	LuNi2B2C	K	3.45	Physica C, 399(2003)165-170
154083	Ba(Fe,Zn,Co)2As2	Ba1Fe1.83Zn0.06Co0.11As2	ThCr2Si2	K	17.0	Phys.Rev.B, 84(2011)020513
155278	URh2Ge2	U1Rh2Ge2	ThCr2Si2	K	1.1	Solid State Commun., 52(1984)797
103913		Cr0.6Ir0.4		K	0.4	PRENUM PRESS 1973
8329	YBa2Cu3(Li)O7	Y1Ba2Cu3Li0.06O7-Z	Y123	K	88.8	J.Superconductivity , 11(1998)327
158770	Ca3Ir4Sn13	Ca3Ir4Sn13	Yb3Rh4Sn12	K	6.8	Phys.Rev.B, 93(2016)134505
2607	(Pb,Sr)Sr2(Y,Ca)Cu2O7	Pb0.5Sr2.5Y0.5Ca0.5Cu2O7-Z	Tl1212	K	75.0	PHYSICA C.,159(1989)201
1870	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.94Zn0.06O6.9	Y123	K	67.1	PHYSICA C,170(1990)307
4129	YBa2Cu3O7	Y1Ba2Cu3O7-Z	Y123	K	87.0	PHYS.REV.B,40(1989)4478
150821	Bi(II)	Bi1		K	3.93	JETP, 12(1961)1082
11057	Bi2Sr2CuOx	Bi2Sr2Cu1Ox	Bi2201	K	8.0	Phys.Rev.B,51(1995)15680
153802	Pr2Pt3Ge5	Pr2Pt3Ge5	U2Co3Si5	K	7.8	Phys.Rev.B, 86(2012)224507
102268	Sn0.25Te0.75	Sn0.25Te0.75		K	1.7	J.SPPL.PHYS.,45(1974)3683
100603	bi0.15Ga0.15Nb3Sn0.7	Bi0.15Ga0.15Nb3Sn0.7		K	18.04	Z.PHYS.,177(1964)10
158585	Pr1-xLaxPt4Ge12	Pr1Pt4Ge12	skutterudite	K	7.91	Phys.Rev.B, 100(2019)024508
100042	Ag1Nb3	Ag1Nb3		K	8.28	Unpublished results
30519	Ca5.84Sr4.02Bi0.14Cu15.84O29	Ca5.84Sr4.02Bi0.14Cu15.84O29		K	72.0	Phys.Rev.B,61(2000)1500-1505
2592	(Bi,Pb)SrCaCu1.5POz	Bi0.7Pb0.3Sr1Ca1Cu1.5POZ		K	85.0	MATERIALS LETTERS,10(1990)133
152260	(LaSe)1.14(NbSe2)	La1.14Nb1Se3.14	TX2	K	1.32	Synth.Met.,97(1998)147
90198	LaFe4P12	La1Fe4P12	skutterudite	K	4.0	J.Phys.Soc.Jpn, 74(2005)1030
151490	Fe(Se,Te)	Fe1Se1	PbO	K	9.51	J.Phys.Soc.Jpn, 78(2009)074712
100115	Al0.964Ge0.036	Al0.964Ge0.036		K	2.74	PHYS.REV.B,3(1971)1611
108047	(Nb,Ti)3Al	Nb2.88Ti0.12Al1	Cr3Si(A15)	K	15.0	J.Low Temp.Phys., 56(1984)51
50139	Th1-xNix	Ni25Th75	AMOR	K	3.7	Phys.Rev.B, 31(1985)3100
13038	(Nd,La,Ce)2CuO4	Nd0.65La1.2Ce0.15Cu1O4-d	T'	K	26.0	Phys.Rev.B,55(1996)3935
101687	Mn0.14Ti0.86	Mn0.14Ti0.86		K	2.55	PHYS.REV.,135(1964)A1151
34478	Na0.22H0.1CoO2/0.85H2O	Na0.22Co1H1.8O2.85		K	4.4	Solid State Commun., 131(2004)125
4820	Bi2(Sr,Nd)2CuO4	Bi1.95Sr1.65Nd0.4Cu1O4	Bi2201	K	35.0	Physica C, 225(1994)173-180
9892	(La,Y)2CaBa2Cu5Oz	La1.5Y0.5Ba2Ca1Cu5Oz	2125	K	78.0	Physica B, 259(1999)538
8029	YCaBa4Cu5(NO3)0.3(CO3)0.7O11	Y1Ca1Ba4Cu5N0.3C0.7O14	Y123	K	82.0	PHYSICA C,208(1993)116
150555	Li2(Pd,Ni)3B	Li2Pd2.55Ni0.45B1		K	6.58	Physica C, 468(2008)244
18858	(La,Sr)2(Cu,Ni)O4	La1.77Sr0.23Cu0.99Ni0.01O4	T	K	18.0	Phys.Rev.B,58(1998)5831
153162	CaFe2(As,P)2	Ca1Fe2As1.925P0.075	ThCr2Si2	K	13.0	J.Phys.Condens.Matter. 22(2010)125702
9616	YBa2Cu3Oz	Y1Ba2Cu3O6.9	Y123	K	92.0	Phys.Rev.Lett., 86(2001)496
2658	(La,Sr)2(Cu,Co)O4	La1.85Sr0.15Cu0.982Co0.018O4	T	K	8.9	PHYS.RE.V,42(1990)8752
30933	ErBa2(Cu,Zn,Fe)3Oz	Er1Ba2Cu2.85Zn0.06Fe0.09O6.96	Y123	K	46.0	Phys.Rev.B,61(2000)11752-11761
151177	GdBa2(Cu,Mn)3Oz	Gd1Ba2Cu2.97Mn0.03Oz	Y123	K	89.2	J.Phys. Condens.Matter, 19(2007)256212
3080	(Bi,Pb)2Sr2Ca2Cu3O10	Bi1.7Pb0.3Sr2Ca2Cu3OX		K	110.0	PHYSICA C,176(1991)179
4739	Y(Ba,La)2Cu3O7	Y1Ba1.99La0.01Cu3O6.96	Y123	K	92.1	PHYS.REV.B,47(1993)8385
2359	GdBa2Cu3O7	Gd1Ba2Cu3O6.8	Y123	K	81.0	APPL.PHYS.LETT.,54(1989)2361
9583	Bi2(Sr,La)2CuOz	Bi2Sr1.6La0.4Cu1Oz	Bi2201	K	13.0	Phys.Rev.B,62(2000)11989-11992
112256	V3(Ga,Sn)	V3Ga0.9Sn0.1	Cr3Si(A15)	K	10.7	PHYS.REV.B,10(1974)2803
109291	PbTe/SnTe	Pb1Te1Sn1Te1		K	2.97	Phys.Rev.Lett., 86(2001)512-515
151283	EuFe2(As,P)2	Eu1Fe2As1.4P0.6	ThCr2Si2	K	26.0	Phys.Rev.Lett., 102(2009)137002
31103	HgBa2CuO4+z	Hg1Ba2Cu1O4+Z	Hg1201	K	92.0	Phys.Rev.B,62,(2000)615-621
6610	YBa2(Cu,Fe)3 O7	Y1Ba2Cu2.805Fe0.195O7-z	Y123	K	60.0	Physica.C,261(1996)117-124
101637	La1Se1	La1Se1	NaCl	K	1.02	PHYS.REV.B,11(1975)500
151917	Ba(Fe,Pt)2As2	Ba1Fe1.98Pt0.02As2	ThCr2Si2	K	0.0	Phys.Rev.B, 81(2010)104525
6919	Sr2CuO2(CO3,BO3)	Sr2Cu1C0.86B0.14O5	SrCuO3	K	31.0	Physica.C,263(1996)344-348
112607	Mo1-xRex	Mo0.45Re0.55		K	6.47	PHYS.REV.B,3(1971)742
103500	V2.91Mo0.09Si1	V2.91Mo0.09Si1		K	10.4	PRENUM PRESS 1973
101017	Co0.5Rh0.5Si2	Co0.5Rh0.5Si2		K	2.0	Naturwiss, 42(1955)451
152931	(Tl,Cu)(Sr,Yb)2CaCu2O7	Tl0.5Sr1.8Yb0.2Ca1Cu2.5O7-z	Tl1212	K	76.15	Mat.Res.Innovations, 13(2009)406
103527		V3Si0.98Al0.02		K	16.12	PRENUM PRESS 1973
40151	(Ga,Co)Sr2(Tm,Ca)Cu2Oz	Ga0.4Co0.6Sr2Tm0.6Ca0.4Cu2Oz	M1212	K	30.0	Physica C, 432(2005)281
6254	YBa2(Cu,Fe)HxO7	Y1Ba2Cu2.94Fe0.06O7		K	73.0	PHYS.REV.B,43(1991)10368
109047		Au1Nb3	W	K	1.5	Solid State Commun., 26(1978)669
20335		Y1Ba1.85Cu2.85Co0.15O6.94	Y123	K	55.0	[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389
12063	CeCo(In,Sn)5	Ce1Co1In4.94Sn0.06	HoCoGa5	K	1.57	Phys.Rev.Lett., 94(2005)047001
111791	CuCo2S4	Cu1Co2S4	spinel	K	4.0	Jpn J.Appl.Phys. Suppl., 32(1993)448
2221	Bi2Sr2(Y,Ce)Cu2O8	Bi2Sr2Y1.64Ce0.36Cu2O10.22		K	20.0	Physica.C,168(1990)79-84
3811	CaBaEuCu3O7	Ca1Ba1Eu1Cu3O7-Z	Y123	K	53.0	PHYSICA C,199(1992)240
156122	Ba(Fe,Ni)2As2	Ba1Fe1.925Ni0.075As2	ThCr2Si2	K	13.7	Phys.Rev.B, 92(2015)174509
33571	YBa2Cu3O7	Y1Ba2Cu3O7-z	Y123	K	91.0	Phys.Rev.B, 66(2002)12506
18106	(Sm,Ce)2CuO4	Sm1.82Ce0.18Cu1O4-y	T'	K	8.8	Phys.Rev.B,57(1998)3638
157251	Re6Zr	Re6Zr1	alpha-Mn	K	6.75	Phys.Rev.Lett., 112(2014)107002
4455	(Eu,Ce)2(Eu,Sr)2(Cu,Fe)3O8+z	Eu2.17Ce0.5Sr1.33Cu2.5Fe0.5O9.23	223	K	25.7	PHYSICA C,192(1992)1
20226	(Pb,Cu)(Sr,Ca)2(Y,Ca)Cu2Oz	Pb0.63Cu2.27Sr1.79Ca0.21Y0.79Ca0.21Oz	1212	K	34.5	Zurnal neorganisheskoy khimii, 42(1997)181-183
100505	Be22Mo0.6Re0.4	Be22Mo0.6Re0.4		K	8.3	Z.PHYS.,259(1973)307
31016	(Bi,Pb)2(Sr,La)2CuOz	Bi1.8Pb0.2Sr1.35La0.65Cu1OY	Bi2201	K	27.8	Phys.Rev.B,61,(2000)15436-15441
152134	Dy(Rh,Ir)4B4	Dy1Rh2Ir2B4	RT4B4	K	4.53	Solid State Commun., 35(1980)937
7927	(Pb,Cu)(Sr,La)CuOz	Pb0.6Cu0.4Sr1La1Cu1O5.06	Pb1201	K	37.8	Physica.C,268(1996)95-99
5155	YBa2Cu4O8	Y1Ba2.2Cu4O8	Y124	K	80.0	J.Superconductivity,6(1993)265
11281	(Y,Ca)Ba2Cu3O7	Y0.8Ca0.2Ba2Cu3O6.9		K	73.9	Phys.Rev.B,51(1995)8582
6465	La(Ba,Ca)2Cu3Oz	La1Ba1Ca1Cu3Oz		K	80.1	PHYS.C.159(1989)760
2821	Bi2(Sr,La)2CuO6	Bi2Sr1.7La0.3Cu1O6+Z	Bi2201	K	17.8	PHYSICA C,178(1991)110
113065	Ce2RhIn8	Ce2Rh1In8	Ho2CoGa8	K	2.0	Phys.Rev.B, 70(2004)214526
153037	Li(Fe,Ni)As	Li1Fe0.98Ni0.02As1	PbFCl	K	10.58	J.Am.Chem.Soc., 132(2010)10467
102282	Ti1	Ti1	Mg	K	0.4	PHYS.REV.,123(1961)1569
2775	TlBa2CuO5	Tl1Ba2Cu1O5		K	95.0	PHYSICA C,175(1991)183
33943	(Bi,Pb)(Sr,La)(Cu,Mn)Oz	Bi1.6Pb0.4Sr1.6La0.4Cu0.98Mn0.02Oz	Bi2201	K	26.1	Physica C, 390(2003)75
1334	Y(Ba,Sr)2Cu3O7	Y1Ba1.9Sr0.1Cu3O6.89	Y123	K	89.0	SOLID STATE COMMUN.71(1989)939
8765	(Y,Ca)(Ba,Nd)2Cu3O7	Y0.8Ca0.2Ba0.8Nd0.2Cu3OZ	Y123	K	73.0	Physica C,313(1999)79-86
50084	Zr2Ni	Ni1Zr2	AMOR	K	2.77	Phys.Rev.B, 27(1983)5519
103632		Nb3Ge0.5Ga0.5		K	7.3	PRENUM PRESS 1973
7036	Bi2(Sr,Bi)2CuO6	Bi2.15Sr1.85Cu1O6+z	Bi2201	K	6.5	Physica.C,264(1996)220-226
42025	KOs2O6	K1Os2O6	pyrochlore	K	9.73	Phys.Rev.B, 74(2006)220506R
20322	Y(Ba,La)2Cu3O7	Y1Ba1.95La0.05Cu3O6.89	Y123	K	86.0	[Fizika tverdogo tela(Phys.of the Solid State)] 41(1999)389
1098	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.919Zn0.081O7-Z	Y123	K	47.4	PHYS.REV.B,38(1988)2903
33397	(La,Sr)2(Cu,Zn)O4	La1.8Sr0.2Cu0.9703Zn0.0297O4	T	K	9.0	Physica C, 357-360(2001)25
102274	Tc0.75V0.25	Tc0.75V0.25		K	11.07	J.APPL.PHYS.,38(1967)4359
112913	(Nb,Ta)3Sn	Nb1.8Ta1.2Sn1	Cr3Si(A15)	K	14.1	Z.PHYS.,189(1966)401
101840	Nb3Rh1	Nb3Rh1	Cr3Si(A15)	K	2.79	J.LOW TEMP.PHYS.,6(1972)171
50001	Zr1-xBex	Be35Zr65	AMOR	K	2.6	Phys.Rev.B, 16(1977)3925
104116		Mo3Si1.3	Cr3Si(A15)	K	1.3	PRENUM PRESS 1973
4374	(Bi,M)2Sr2Ca2Cu3O10	Bi1.9Pr0.1Sr2Ca2Cu3OZ	Bi2223	K	97.0	PHYSICA C,199(1992)333
158249	2H-PdxTaS2	Pd0.08Ta1S2		K	3.0	Supercond.Sci.Technol., 31(2018)065001
156640	NbxBi2Se3	Nb0.25Bi2Se3		K	3.275	Phys.Rev.B, 94(2016)041114
50118	Zr1-xPdx	Pd29Zr71	AMOR	K	2.49	Phys.Rev.B, 29(1984)5207
34461	NaxCoO2:yH2O	Na0.35Co1H2.6O3.3		K	4.2	J.Phys.Soc.Jpn, 73(2004)1131
2050	YBa2(Cu,Fe)3O7	Y1Ba2Cu2.73Fe0.27O7.1	Y123	K	69.0	PHYS.REV.B,39(1989)225
12453	(Bi,Pb)2(Sr,La)2CuO6	Bi1.66Pb0.34Sr1.52La0.4Cu1.1O6+z	Bi2201	K	21.0	Phys.Rev.B, 72(2005)014504
2380	(Bi,Pb)2Sr2(Y,Ca)Cu2O8	Bi1Pb1Sr2Y0.4Ca0.6Cu2O8	Bi2212	K	79.5	PHYS.REV.B,43(1991)8686
2757	Bi2(Sr,Ca)2(Ca,Yb)Cu2O8	Bi2Sr2Ca0.8Yb0.2Cu2O8.26	Bi2212	K	92.1	PHYSICA C,174(1991)359
111489	MgB2	B2Mg1	AlB2	K	38.0	Phys.Rev.B, 68(2003)104513
153515	NaFeAs	Na1Fe1As1	PbFCl	K	13.0	Phys.Rev.B, 85(2012)014510
100919	Cd1Hg1	Cd1Hg1		K	2.15	REV.MORDERN PHYS.,35(1963)1
40861	MgB2	B2Mg1	AlB2	K	38.5	Physica C, 449(2006)53
3248	Bi2Sr2(Ca,Gd)Cu2O8	Bi2Sr2Ca0.8Gd0.2Cu2O8	Bi2212	K	73.0	PHYS.REV.B,45(1992)7436
9146	(Re,Cu)Sr2YCu2Oz	Re0.33Sr2Y1Cu2.67Oz	M1212	K	33.0	Physica C,336(2000)33-42
43020	(M)TaS2	M1Ta1S2	TX2	K	4.2	Science, 174(1971)493
152947	(Tl,Hg)Ba2(Ca,Yb)2Cu3O9	Tl0.8Hg0.2Ba2Ca1.85Yb0.15Cu3O9-z	Tl1223	K	90.5	Solid State Commun., 149(2009)281
102185	Ru0.46V0.54	Ru0.46V0.54	CsCl	K	5.0	PHYS.REV.B,4(1971)320
113133	Pd1-xWx	Pd0.72W0.28		K	0.345	J.LESS-COMMON METALS,15(1968)299
33935	(Y,Pr,Ca)Ba2Cu3O7	Y0.89Pr0.05Ca0.06Ba2Cu3O7-z	Y123	K	85.9	Physica C, 387(2003)411
112773	Nb1-xOx	Nb99.976O0.024		K	9.23	PHYS.REV.B,9(1974)888
8791	(Pr,Ce)2CuO4	Pr1.85Ce0.15Cu1O4-z	T'	K	18.0	Fizika tverdogo tera (Phys. Of the Solid State) 41(1999)1165
4276	(Ca,La)(Ba,La)2Cu3O7	La1.25Ca0.1Ba1.65Cu3O7.06	Y123	K	38.8	PHYS.REV.B,48(1993)532
10192	(Ca,La)(Ba,La)2Cu3O7	Ca0.4La1.25Ba1.35Cu3O7.055	Y123	K	57.0	Phys.Rev.B,49(1994)15928
111408	MgB2	B2Mg1	AlB2	K	39.0	Physica B, 328(2003)23
157800	2H-NbSe2	Nb1Se2	MX2	K	7.0	Chem.Phys.Lett., 692(2018)249
9634	YBa2Cu4O8	Y1Ba2Cu4O8	Y124	K	78.0	Physica C, 351(2001)245
151186	LaOFeAs	La1Fe1As1O0.7	oxypnictide	K	28.4	J.Phys.Soc.Jpn, 78(2009)034712
1094	YBa2(Cu,Zn)3O7	Y1Ba2Cu2.829Zn0.171O7-Z	Y123	K	2.2	PHYS.REV.B,38(1988)2903
111072	CeIrIn5	Ce1Ir1In5	HoCoGa5	K	0.4	J.Phys.Soc.Jpn, 71(2002)1023
154112	(Ba,K)Fe2As2	Ba0.72K0.28Fe2As2	ThCr2Si2	K	34.0	Phys.Rev.B, 85(2012)184507
40650	(La,Sr)2CuO4	La1.85Sr0.15Cu1O4	T	K	37.4	Phys.Rev.B, 73(2006)144518
103143	Mo0.74Ir0.26	Ir0.26Mo0.74		K	6.7	PRENUM PRESS 1973
40951	Pd2TmSn	Pd2Tm1Sn1	Heusler	K	2.82	Phys.Rev.B, 32(1985)4426
